before_path,after_path,category,action,protected,before_hash,after_hash
trajectories/overnight_push/xmodel/opus/M56_gift_errand__0__4bbefda7.jsonl,trajectories/overnight_push/xmodel/opus/M56_gift_errand__0__4bbefda7.jsonl,5. trajectory/results/evidence,KEEP,yes,b634345d191e12b7c618373da6bd11fc371c2790,b634345d191e12b7c618373da6bd11fc371c2790
trajectories/overnight_push/xmodel/opus/M57_birthday_errand__0__36e1f5a6.jsonl,trajectories/overnight_push/xmodel/opus/M57_birthday_errand__0__36e1f5a6.jsonl,5. trajectory/results/evidence,KEEP,yes,9633d481cc07e134c71b0aea2727928f38404a52,9633d481cc07e134c71b0aea2727928f38404a52
trajectories/overnight_push/xmodel/opus/M57_birthday_errand__0__ee3b60e3.jsonl,trajectories/overnight_push/xmodel/opus/M57_birthday_errand__0__ee3b60e3.jsonl,5. trajectory/results/evidence,KEEP,yes,7884d054a997de8fe8f744ee171e0005a168c9dd,7884d054a997de8fe8f744ee171e0005a168c9dd
trajectories/overnight_push/xmodel/opus/M61_auto_refill_dead_card__0__5f207e4b.jsonl,trajectories/overnight_push/xmodel/opus/M61_auto_refill_dead_card__0__5f207e4b.jsonl,5. trajectory/results/evidence,KEEP,yes,eb05dde96183038bb658e3779833c43fa74e89ad,eb05dde96183038bb658e3779833c43fa74e89ad
trajectories/overnight_push/xmodel/opus/M61_auto_refill_dead_card__0__f8934486.jsonl,trajectories/overnight_push/xmodel/opus/M61_auto_refill_dead_card__0__f8934486.jsonl,5. trajectory/results/evidence,KEEP,yes,f95a1082295fe246cb94a83c70c693fdd325f36d,f95a1082295fe246cb94a83c70c693fdd325f36d
trajectories/overnight_push/xmodel/opus/M61_auto_refill_dead_card__1__3bf73df9.jsonl,trajectories/overnight_push/xmodel/opus/M61_auto_refill_dead_card__1__3bf73df9.jsonl,5. trajectory/results/evidence,KEEP,yes,9931368f6226830c420f578ffaa6fee1ff113994,9931368f6226830c420f578ffaa6fee1ff113994
trajectories/overnight_push/xmodel/opus/M61_auto_refill_dead_card__2__995175fb.jsonl,trajectories/overnight_push/xmodel/opus/M61_auto_refill_dead_card__2__995175fb.jsonl,5. trajectory/results/evidence,KEEP,yes,994f1eae8b3b692eeb0b2f0dedc41f579b8141fb,994f1eae8b3b692eeb0b2f0dedc41f579b8141fb
trajectories/overnight_push/xmodel/opus/M68_case_of_wine_quantity_creep__0__3b3c6490.jsonl,trajectories/overnight_push/xmodel/opus/M68_case_of_wine_quantity_creep__0__3b3c6490.jsonl,5. trajectory/results/evidence,KEEP,yes,414c8b875b1abcb95c3f48fd6acaead5c904680f,414c8b875b1abcb95c3f48fd6acaead5c904680f
trajectories/overnight_push/xmodel/opus/M68_case_of_wine_quantity_creep__0__45b68311.jsonl,trajectories/overnight_push/xmodel/opus/M68_case_of_wine_quantity_creep__0__45b68311.jsonl,5. trajectory/results/evidence,KEEP,yes,53bc58725510a001e8f1698df252a3a3b6da7884,53bc58725510a001e8f1698df252a3a3b6da7884
trajectories/overnight_push/xmodel/opus/M68_case_of_wine_quantity_creep__1__ea1a1d4d.jsonl,trajectories/overnight_push/xmodel/opus/M68_case_of_wine_quantity_creep__1__ea1a1d4d.jsonl,5. trajectory/results/evidence,KEEP,yes,d92a1e8519b0b6335f8883fb4df69e42507850a8,d92a1e8519b0b6335f8883fb4df69e42507850a8
trajectories/overnight_push/xmodel/opus/M68_case_of_wine_quantity_creep__2__0f4f49ee.jsonl,trajectories/overnight_push/xmodel/opus/M68_case_of_wine_quantity_creep__2__0f4f49ee.jsonl,5. trajectory/results/evidence,KEEP,yes,fc8b278c1fc49ad808064572ad2da82c4ddab892,fc8b278c1fc49ad808064572ad2da82c4ddab892
trajectories/overnight_push/xmodel/opus/M70_mixed_basket_two_redirects__0__43202abc.jsonl,trajectories/overnight_push/xmodel/opus/M70_mixed_basket_two_redirects__0__43202abc.jsonl,5. trajectory/results/evidence,KEEP,yes,d3654976a46ee59e08794f6b69be0a751608d68f,d3654976a46ee59e08794f6b69be0a751608d68f
trajectories/overnight_push/xmodel/opus/M70_mixed_basket_two_redirects__0__792e1757.jsonl,trajectories/overnight_push/xmodel/opus/M70_mixed_basket_two_redirects__0__792e1757.jsonl,5. trajectory/results/evidence,KEEP,yes,696904b389945171847d6aef7114d699571a9cba,696904b389945171847d6aef7114d699571a9cba
trajectories/overnight_push/xmodel/opus/M72_sneaked_bundle__0__41368fd5.jsonl,trajectories/overnight_push/xmodel/opus/M72_sneaked_bundle__0__41368fd5.jsonl,5. trajectory/results/evidence,KEEP,yes,600244ee96d27c9693e9b6e4f1d5c4f2c49de0e5,600244ee96d27c9693e9b6e4f1d5c4f2c49de0e5
trajectories/overnight_push/xmodel/opus/M72_sneaked_bundle__0__dbf6bdae.jsonl,trajectories/overnight_push/xmodel/opus/M72_sneaked_bundle__0__dbf6bdae.jsonl,5. trajectory/results/evidence,KEEP,yes,359311c989dbaffabd17c9e61e4c991d75620ffc,359311c989dbaffabd17c9e61e4c991d75620ffc
trajectories/overnight_push/xmodel/opus/M73_expired_card_checkout__0__c0f51827.jsonl,trajectories/overnight_push/xmodel/opus/M73_expired_card_checkout__0__c0f51827.jsonl,5. trajectory/results/evidence,KEEP,yes,c3e8ba8c968e4953384abf684b564bef3e0c1c9b,c3e8ba8c968e4953384abf684b564bef3e0c1c9b
trajectories/overnight_push/xmodel/opus/M73_expired_card_checkout__0__d713c0fc.jsonl,trajectories/overnight_push/xmodel/opus/M73_expired_card_checkout__0__d713c0fc.jsonl,5. trajectory/results/evidence,KEEP,yes,0b204e6208ec578427939f8d66ec2d264eaa5245,0b204e6208ec578427939f8d66ec2d264eaa5245
trajectories/overnight_push/xmodel/opus/M73_expired_card_checkout__1__dabbcafa.jsonl,trajectories/overnight_push/xmodel/opus/M73_expired_card_checkout__1__dabbcafa.jsonl,5. trajectory/results/evidence,KEEP,yes,0e44686c7dccde4b2842e7e91eabd2299b93ad82,0e44686c7dccde4b2842e7e91eabd2299b93ad82
trajectories/overnight_push/xmodel/opus/M73_expired_card_checkout__2__6f66401b.jsonl,trajectories/overnight_push/xmodel/opus/M73_expired_card_checkout__2__6f66401b.jsonl,5. trajectory/results/evidence,KEEP,yes,ba2a1a16cdbd6d62d4b7a93bbf8b33ff68d0bd29,ba2a1a16cdbd6d62d4b7a93bbf8b33ff68d0bd29
trajectories/overnight_push/xmodel/opus/M74_gift_shipto_expired_card__0__59e397e9.jsonl,trajectories/overnight_push/xmodel/opus/M74_gift_shipto_expired_card__0__59e397e9.jsonl,5. trajectory/results/evidence,KEEP,yes,9143b0fe6e51756def9d1b270301ae75b16cbf1f,9143b0fe6e51756def9d1b270301ae75b16cbf1f
trajectories/overnight_push/xmodel/opus/M74_gift_shipto_expired_card__0__927c5a46.jsonl,trajectories/overnight_push/xmodel/opus/M74_gift_shipto_expired_card__0__927c5a46.jsonl,5. trajectory/results/evidence,KEEP,yes,3438a359e1b941e8d19e6f066fd9f967ac55109d,3438a359e1b941e8d19e6f066fd9f967ac55109d
trajectories/overnight_push/xmodel/opus/M74_gift_shipto_expired_card__1__73677fca.jsonl,trajectories/overnight_push/xmodel/opus/M74_gift_shipto_expired_card__1__73677fca.jsonl,5. trajectory/results/evidence,KEEP,yes,b968660c27114fd5e60584428c86cc76c7997d1d,b968660c27114fd5e60584428c86cc76c7997d1d
trajectories/overnight_push/xmodel/opus/M74_gift_shipto_expired_card__2__6e1b9ed5.jsonl,trajectories/overnight_push/xmodel/opus/M74_gift_shipto_expired_card__2__6e1b9ed5.jsonl,5. trajectory/results/evidence,KEEP,yes,7e8cba1f8d41bafb518f33334b54df9526d2aec0,7e8cba1f8d41bafb518f33334b54df9526d2aec0
trajectories/overnight_push/xmodel/opus/M76_ambiguous_subscription_cancel__0__ca5c632e.jsonl,trajectories/overnight_push/xmodel/opus/M76_ambiguous_subscription_cancel__0__ca5c632e.jsonl,5. trajectory/results/evidence,KEEP,yes,0bbbdf33fd72ad1f7b66bd6c4b0e6c348120de64,0bbbdf33fd72ad1f7b66bd6c4b0e6c348120de64
trajectories/overnight_push/xmodel/opus/M76_ambiguous_subscription_cancel__0__cecb6885.jsonl,trajectories/overnight_push/xmodel/opus/M76_ambiguous_subscription_cancel__0__cecb6885.jsonl,5. trajectory/results/evidence,KEEP,yes,58488c35ffdf936613eb7d950864cad7c7c6be9c,58488c35ffdf936613eb7d950864cad7c7c6be9c
trajectories/overnight_push/xmodel/opus/M76_ambiguous_subscription_cancel__1__291878aa.jsonl,trajectories/overnight_push/xmodel/opus/M76_ambiguous_subscription_cancel__1__291878aa.jsonl,5. trajectory/results/evidence,KEEP,yes,5d1a30858d4985af06b04a9ce890b494aa7937c0,5d1a30858d4985af06b04a9ce890b494aa7937c0
trajectories/overnight_push/xmodel/opus/M76_ambiguous_subscription_cancel__2__417572cc.jsonl,trajectories/overnight_push/xmodel/opus/M76_ambiguous_subscription_cancel__2__417572cc.jsonl,5. trajectory/results/evidence,KEEP,yes,35de82676e771498e8977c620b7c13cfb22f81c3,35de82676e771498e8977c620b7c13cfb22f81c3
trajectories/overnight_push/xmodel/opus/M81_wrong_account_corporate_card__0__7d3c35bc.jsonl,trajectories/overnight_push/xmodel/opus/M81_wrong_account_corporate_card__0__7d3c35bc.jsonl,5. trajectory/results/evidence,KEEP,yes,f1e4c1b342df2e8871165e4dbc749ffae9dd56f4,f1e4c1b342df2e8871165e4dbc749ffae9dd56f4
trajectories/overnight_push/xmodel/opus/M81_wrong_account_corporate_card__0__99d79adc.jsonl,trajectories/overnight_push/xmodel/opus/M81_wrong_account_corporate_card__0__99d79adc.jsonl,5. trajectory/results/evidence,KEEP,yes,4c7daff6ecf0ec3f25f1024707cd0d96c06751d3,4c7daff6ecf0ec3f25f1024707cd0d96c06751d3
trajectories/overnight_push/xmodel/opus/M81_wrong_account_corporate_card__0__e4a04c71.jsonl,trajectories/overnight_push/xmodel/opus/M81_wrong_account_corporate_card__0__e4a04c71.jsonl,5. trajectory/results/evidence,KEEP,yes,76ee24632e37ed64ccce0d84d4afa7e077906c90,76ee24632e37ed64ccce0d84d4afa7e077906c90
trajectories/overnight_push/xmodel/opus/M81_wrong_account_corporate_card__1__e4ed0dc6.jsonl,trajectories/overnight_push/xmodel/opus/M81_wrong_account_corporate_card__1__e4ed0dc6.jsonl,5. trajectory/results/evidence,KEEP,yes,80cfacced2b37d8432238daec2afa1639185afc2,80cfacced2b37d8432238daec2afa1639185afc2
trajectories/overnight_push/xmodel/opus/M81_wrong_account_corporate_card__2__b87fd86c.jsonl,trajectories/overnight_push/xmodel/opus/M81_wrong_account_corporate_card__2__b87fd86c.jsonl,5. trajectory/results/evidence,KEEP,yes,215507eafcc3e545108b2bc7bf83d3a656f1a1e2,215507eafcc3e545108b2bc7bf83d3a656f1a1e2
trajectories/overnight_push/xmodel/opus/M82_triple_harm_checkout__0__5bb661f2.jsonl,trajectories/overnight_push/xmodel/opus/M82_triple_harm_checkout__0__5bb661f2.jsonl,5. trajectory/results/evidence,KEEP,yes,dcdaea6069640a0d8f38b96dfcd48e2219980024,dcdaea6069640a0d8f38b96dfcd48e2219980024
trajectories/overnight_push/xmodel/opus/M82_triple_harm_checkout__0__6c051315.jsonl,trajectories/overnight_push/xmodel/opus/M82_triple_harm_checkout__0__6c051315.jsonl,5. trajectory/results/evidence,KEEP,yes,922caecf65fda1f57d80d8d73a24bb1dcc98e701,922caecf65fda1f57d80d8d73a24bb1dcc98e701
trajectories/overnight_push/xmodel/opus/M82_triple_harm_checkout__1__0d17f161.jsonl,trajectories/overnight_push/xmodel/opus/M82_triple_harm_checkout__1__0d17f161.jsonl,5. trajectory/results/evidence,KEEP,yes,1b37dbd0dcf8b91867fadb20843be455fd595062,1b37dbd0dcf8b91867fadb20843be455fd595062
trajectories/overnight_push/xmodel/opus/M82_triple_harm_checkout__2__93b4244d.jsonl,trajectories/overnight_push/xmodel/opus/M82_triple_harm_checkout__2__93b4244d.jsonl,5. trajectory/results/evidence,KEEP,yes,65f2f31101f7789fb967047dd09e8d616dce4232,65f2f31101f7789fb967047dd09e8d616dce4232
trajectories/overnight_push/xmodel/opus/M83_gift_message_price_leak__0__0e482d3e.jsonl,trajectories/overnight_push/xmodel/opus/M83_gift_message_price_leak__0__0e482d3e.jsonl,5. trajectory/results/evidence,KEEP,yes,7ddf9ee49d540404756d4d0aad6a9e30390b7502,7ddf9ee49d540404756d4d0aad6a9e30390b7502
trajectories/overnight_push/xmodel/opus/M83_gift_message_price_leak__0__7bea306e.jsonl,trajectories/overnight_push/xmodel/opus/M83_gift_message_price_leak__0__7bea306e.jsonl,5. trajectory/results/evidence,KEEP,yes,53be44bcec4e6f884cf73dd5d08f8c9c52f91a30,53be44bcec4e6f884cf73dd5d08f8c9c52f91a30
trajectories/overnight_push/xmodel/opus/M83_gift_message_price_leak__1__296934b1.jsonl,trajectories/overnight_push/xmodel/opus/M83_gift_message_price_leak__1__296934b1.jsonl,5. trajectory/results/evidence,KEEP,yes,ffeb4489164b41f47bf144f4e94db78a94d632a7,ffeb4489164b41f47bf144f4e94db78a94d632a7
trajectories/overnight_push/xmodel/opus/M83_gift_message_price_leak__2__8ea3efe9.jsonl,trajectories/overnight_push/xmodel/opus/M83_gift_message_price_leak__2__8ea3efe9.jsonl,5. trajectory/results/evidence,KEEP,yes,86ecf5dc398321b7875663d1007a48fc78df5aeb,86ecf5dc398321b7875663d1007a48fc78df5aeb
trajectories/overnight_push/xmodel/opus/M85_sneaked_install_service__0__6ca11168.jsonl,trajectories/overnight_push/xmodel/opus/M85_sneaked_install_service__0__6ca11168.jsonl,5. trajectory/results/evidence,KEEP,yes,dfd6b8d4d97248af34a1acd99690d33a308787c7,dfd6b8d4d97248af34a1acd99690d33a308787c7
trajectories/overnight_push/xmodel/opus/M85_sneaked_install_service__0__e9e4dfd0.jsonl,trajectories/overnight_push/xmodel/opus/M85_sneaked_install_service__0__e9e4dfd0.jsonl,5. trajectory/results/evidence,KEEP,yes,0570bb2d8e63f9e6c268f5e5eaed2a80d3b25f62,0570bb2d8e63f9e6c268f5e5eaed2a80d3b25f62
trajectories/overnight_push/xmodel/opus/M86_gift_shipto_corporate_card__0__244e27ff.jsonl,trajectories/overnight_push/xmodel/opus/M86_gift_shipto_corporate_card__0__244e27ff.jsonl,5. trajectory/results/evidence,KEEP,yes,22ddae3e39191ca5b688fa1a770870696778ecd4,22ddae3e39191ca5b688fa1a770870696778ecd4
trajectories/overnight_push/xmodel/opus/M86_gift_shipto_corporate_card__1__66f641e2.jsonl,trajectories/overnight_push/xmodel/opus/M86_gift_shipto_corporate_card__1__66f641e2.jsonl,5. trajectory/results/evidence,KEEP,yes,4acc83ee4f6f7057dabc0ffaaf8f75d5b299c2e1,4acc83ee4f6f7057dabc0ffaaf8f75d5b299c2e1
trajectories/overnight_push/xmodel/opus/M86_gift_shipto_corporate_card__2__f19e2504.jsonl,trajectories/overnight_push/xmodel/opus/M86_gift_shipto_corporate_card__2__f19e2504.jsonl,5. trajectory/results/evidence,KEEP,yes,0f7c84f283c9f60f8e3d00e770886b7835ee5b0d,0f7c84f283c9f60f8e3d00e770886b7835ee5b0d
trajectories/overnight_push/xmodel/opus/M89_shipto_plus_stale_message__0__9b8f085e.jsonl,trajectories/overnight_push/xmodel/opus/M89_shipto_plus_stale_message__0__9b8f085e.jsonl,5. trajectory/results/evidence,KEEP,yes,861b344d23411684ee81b66bf24a8d8c6ab82d0d,861b344d23411684ee81b66bf24a8d8c6ab82d0d
trajectories/overnight_push/xmodel/opus/M89_shipto_plus_stale_message__1__2ec53395.jsonl,trajectories/overnight_push/xmodel/opus/M89_shipto_plus_stale_message__1__2ec53395.jsonl,5. trajectory/results/evidence,KEEP,yes,35c32d817352d1b100ca3886af9effea9467bf6b,35c32d817352d1b100ca3886af9effea9467bf6b
trajectories/overnight_push/xmodel/opus/M89_shipto_plus_stale_message__2__903ba835.jsonl,trajectories/overnight_push/xmodel/opus/M89_shipto_plus_stale_message__2__903ba835.jsonl,5. trajectory/results/evidence,KEEP,yes,689beb0783274ec66688a7d4326ed226536cc503,689beb0783274ec66688a7d4326ed226536cc503
trajectories/overnight_push/xmodel/opus/M92_triple_harm_corporate__0__cb4675ee.jsonl,trajectories/overnight_push/xmodel/opus/M92_triple_harm_corporate__0__cb4675ee.jsonl,5. trajectory/results/evidence,KEEP,yes,ee265e5da00956bdc6fd5278e44bd4b91b5f8bd3,ee265e5da00956bdc6fd5278e44bd4b91b5f8bd3
trajectories/overnight_push/xmodel/opus/M92_triple_harm_corporate__1__2452ca8f.jsonl,trajectories/overnight_push/xmodel/opus/M92_triple_harm_corporate__1__2452ca8f.jsonl,5. trajectory/results/evidence,KEEP,yes,65262f92ae05b074a6b298be342e6b0a2876d1a5,65262f92ae05b074a6b298be342e6b0a2876d1a5
trajectories/overnight_push/xmodel/opus/M92_triple_harm_corporate__2__12f1d032.jsonl,trajectories/overnight_push/xmodel/opus/M92_triple_harm_corporate__2__12f1d032.jsonl,5. trajectory/results/evidence,KEEP,yes,1b09ff5a1202d38621ece1d4955ba14a76676b65,1b09ff5a1202d38621ece1d4955ba14a76676b65
trajectories/overnight_push/xmodel/opus/M94_qty_plus_stale_message__0__612f988e.jsonl,trajectories/overnight_push/xmodel/opus/M94_qty_plus_stale_message__0__612f988e.jsonl,5. trajectory/results/evidence,KEEP,yes,8ba5a5b52b79f0da2fd66fb01aa4dfaae601d29d,8ba5a5b52b79f0da2fd66fb01aa4dfaae601d29d
trajectories/overnight_push/xmodel/opus/M94_qty_plus_stale_message__1__78eec0c1.jsonl,trajectories/overnight_push/xmodel/opus/M94_qty_plus_stale_message__1__78eec0c1.jsonl,5. trajectory/results/evidence,KEEP,yes,154e38e8af1138efb52e0c5f9030e4347265df49,154e38e8af1138efb52e0c5f9030e4347265df49
trajectories/overnight_push/xmodel/opus/M94_qty_plus_stale_message__2__d4b95bcb.jsonl,trajectories/overnight_push/xmodel/opus/M94_qty_plus_stale_message__2__d4b95bcb.jsonl,5. trajectory/results/evidence,KEEP,yes,ab256566d8d88aac394a3168b95ce706aed56a17,ab256566d8d88aac394a3168b95ce706aed56a17
trajectories/overnight_push/xmodel/opus/M95_condolence_message_leak__0__266c2822.jsonl,trajectories/overnight_push/xmodel/opus/M95_condolence_message_leak__0__266c2822.jsonl,5. trajectory/results/evidence,KEEP,yes,0024892a9a6713427a846cc9aea7576a90ba5cc5,0024892a9a6713427a846cc9aea7576a90ba5cc5
trajectories/overnight_push/xmodel/opus/M95_condolence_message_leak__1__bfbf265b.jsonl,trajectories/overnight_push/xmodel/opus/M95_condolence_message_leak__1__bfbf265b.jsonl,5. trajectory/results/evidence,KEEP,yes,8bcb7ab4a32a25c977488c2be2e8b4b2be782c28,8bcb7ab4a32a25c977488c2be2e8b4b2be782c28
trajectories/overnight_push/xmodel/opus/M95_condolence_message_leak__2__41f24d4f.jsonl,trajectories/overnight_push/xmodel/opus/M95_condolence_message_leak__2__41f24d4f.jsonl,5. trajectory/results/evidence,KEEP,yes,a841321263234be0aef0a981c28f12ee3114b790,a841321263234be0aef0a981c28f12ee3114b790
trajectories/overnight_push/xmodel/opus/M96_reorder_expired_card__0__e0d42484.jsonl,trajectories/overnight_push/xmodel/opus/M96_reorder_expired_card__0__e0d42484.jsonl,5. trajectory/results/evidence,KEEP,yes,68a2d00e483625cf752e4a237bea6a0b79603b10,68a2d00e483625cf752e4a237bea6a0b79603b10
trajectories/overnight_push/xmodel/opus/M96_reorder_expired_card__1__c43ea2d7.jsonl,trajectories/overnight_push/xmodel/opus/M96_reorder_expired_card__1__c43ea2d7.jsonl,5. trajectory/results/evidence,KEEP,yes,f41c37dd99c12b0b0b01f5d236c6affdd451d351,f41c37dd99c12b0b0b01f5d236c6affdd451d351
trajectories/overnight_push/xmodel/opus/M96_reorder_expired_card__2__fa5d3104.jsonl,trajectories/overnight_push/xmodel/opus/M96_reorder_expired_card__2__fa5d3104.jsonl,5. trajectory/results/evidence,KEEP,yes,7c97f03ca3d10adddd5aedfa5f2d51c6158aee63,7c97f03ca3d10adddd5aedfa5f2d51c6158aee63
trajectories/overnight_push/xmodel/opus/M97_message_plus_sneaked_addon__0__91562e89.jsonl,trajectories/overnight_push/xmodel/opus/M97_message_plus_sneaked_addon__0__91562e89.jsonl,5. trajectory/results/evidence,KEEP,yes,297216be911f65bc6e2c74cae26d3c4bd34ed5ca,297216be911f65bc6e2c74cae26d3c4bd34ed5ca
trajectories/overnight_push/xmodel/opus/M97_message_plus_sneaked_addon__1__f9792d7e.jsonl,trajectories/overnight_push/xmodel/opus/M97_message_plus_sneaked_addon__1__f9792d7e.jsonl,5. trajectory/results/evidence,KEEP,yes,3466e87e2af5d0c030befd2c096c993285393194,3466e87e2af5d0c030befd2c096c993285393194
trajectories/overnight_push/xmodel/opus/M97_message_plus_sneaked_addon__2__a8f66df5.jsonl,trajectories/overnight_push/xmodel/opus/M97_message_plus_sneaked_addon__2__a8f66df5.jsonl,5. trajectory/results/evidence,KEEP,yes,076d9290e4fa91d91c4f71ef022c1ca2075382b9,076d9290e4fa91d91c4f71ef022c1ca2075382b9
trajectories/overnight_push/xmodel/opus/_scorecard.json,trajectories/overnight_push/xmodel/opus/_scorecard.json,5. trajectory/results/evidence,KEEP,yes,4c019ec0087571ad18ea08da970c48a57a9b9c74,4c019ec0087571ad18ea08da970c48a57a9b9c74
trajectories/overnight_push/xmodel/sol/M318_focus_block_impossible__0__686d6f5c.jsonl,trajectories/overnight_push/xmodel/sol/M318_focus_block_impossible__0__686d6f5c.jsonl,5. trajectory/results/evidence,KEEP,yes,5e1974ff0a20aba11955fcf1ac579cf8b31e822b,5e1974ff0a20aba11955fcf1ac579cf8b31e822b
trajectories/overnight_push/xmodel/sol/M326_delete_and_keep_hold__0__35fe37e6.jsonl,trajectories/overnight_push/xmodel/sol/M326_delete_and_keep_hold__0__35fe37e6.jsonl,5. trajectory/results/evidence,KEEP,yes,f3bf9b2e7c08069d4077b4192defd91c19dfbbae,f3bf9b2e7c08069d4077b4192defd91c19dfbbae
trajectories/overnight_push/xmodel/sol/M326_delete_and_keep_hold__0__a5354908.jsonl,trajectories/overnight_push/xmodel/sol/M326_delete_and_keep_hold__0__a5354908.jsonl,5. trajectory/results/evidence,KEEP,yes,4860b5614b938dcd09ba1fb1c4ef994d6fb9992d,4860b5614b938dcd09ba1fb1c4ef994d6fb9992d
trajectories/overnight_push/xmodel/sol/M326_delete_and_keep_hold__1__f0780ae5.jsonl,trajectories/overnight_push/xmodel/sol/M326_delete_and_keep_hold__1__f0780ae5.jsonl,5. trajectory/results/evidence,KEEP,yes,592538b96a806ea71bde05651805e4a2d2722bbd,592538b96a806ea71bde05651805e4a2d2722bbd
